,0,1
167,"untuk mengawali bulan november ini, cobain paket bakso tulang iga dari @basomoomoo, yuk! bayar pakai yukk cash dan nikmati diskon di baso moo moo sebesar 10% + reward 15% yang bisa kamu pakai di pembelian selanjutnya. #yukkpakeyukk #doubleserunya https://t.co/mul9xjzqac",yukk_id
168,@iffanjudo why not? menurut gw sih lagi diskon. fa nya kinclong kok. ya kalo mereka berdua sih harus bow ya bukan buy diatas baru berasa okenya,jesswjk
169,"semalem kepikiran pengen beli primer. tau tau paginya buka shopee ada diskon 60% primer maybelline yg kumau. kata mamah, yg begini aja tuh bisa disebut rejeki:') pas pengen, pas lagi murah, dan kebagian:')))",agithapepe
170,@frhaina_ hahahah tulah dia tak perasan kot 17 hb  eee untung ah centu kalau sebulan dapat diskon! bestnyeee,azirahzulkifli
171,"lewat aplikasi ini, bisa reservasi restoran plus dapat diskon 50% https://t.co/vzstg6xpwp https://t.co/khxu9esibw",foodball33
172,"lewat aplikasi ini, bisa reservasi restoran plus dapat diskon 50% https://t.co/rl7cjrwvjx https://t.co/r0mja133ma",SayaSukaMasak
173,"lewat aplikasi ini, bisa reservasi restoran plus dapat diskon 50% https://t.co/mguxh7zp1q https://t.co/jwt6jmrkmw",redyvine
174,"lewat aplikasi ini, bisa reservasi restoran plus dapat diskon 50% https://t.co/8qz4ws6ja4 https://t.co/ngmdxofivm",lezatbergizi
175,"lewat aplikasi ini, bisa reservasi restoran plus dapat diskon 50% https://t.co/nfdsmjhnbb -- https://t.co/ied3e8lduu",fbrdn
176,"lewat aplikasi ini, bisa reservasi restoran plus dapat diskon 50% - detikcom (siaran pers) https://t.co/adnbabkhxn",FineCuisineSmg
177,dapatkan tambahan diskon hingga 10% khusus bagi pemegang @kartukreditbca dan debit bca di home &amp; fashion bazaar perennials bandung hingga 4 nov 2018. fasilitas cicilan bca 0% hingga 12 bulan khusus untuk transaksi dengan kartu kredit bca. #bcalifestyle https://t.co/pdsrgtfn8l,KartuKreditBCA
178,@tchallabae diskon kahh???,ZKDLIN88kai
179,"cardholders, sudah waktunya mengganti springbed? jangan lupa datang ke dap fair di senayan city yah. cardholders bisa menikmati diskon hingga 70% + 10%* + cashback 500 ribu dengan #mandiricard loh https://t.co/h8iyogjvcb https://t.co/kjkrshkyih",mandiricard
180,harga gledek 1 hari lagi! nikmati diskon tiket pesawat hingga 50% tanpa kode promo. samber tiketmu sekarang hanya di aplikasi https://t.co/at2ggfp6wa https://t.co/txzuqbc6ix #tiketkemanapun https://t.co/v9b8jrjjyr,tiket
181,dibuka prapesan!  mencari bali yang berubah karya : i ngurah suryawan harga : rp70.000 diskon : 25% hingga 15 november tebal : 276 hlmn jenis : etnografi whatsapp : 0813-1632-0671 https://t.co/odoyyq9gno,basabasi_store
182,@vindayp diskon akhir tahun dong,sighatullah
183,cobaan apa ini pilih yg (sedang diskon 50 persen apa beli yg 'itu' ntar tgl 11 *menangos* plis semoga cukup dah kl perlu ada sisa,boo_tato
184,"@izonechoiyena ngga kok, cuma lagi diskon aja.",ddeulguom
185,@womanfeeds shinzui.. sering diskon di alfa indo wkwk,migumiguya
186,"kampanye 11.11 ini akan berlangsung 10 hari mulai hari ini, kamis (1/10/2018) hingga 11 november mendatang. https://t.co/vkvrrb9gq3",kompascom
187,"starbucks promo diskon 50% untuk pembelian minuman holiday special*, menggunakan starbucks tumbler / mug dan kartu kredit bca | lihat dulu yuk syarat dan ketentuan lengkapnya disini https://t.co/p3dax4eka4",katalogpromosi
188,#repost hushpuppiesid          calm your day with the blue chow chow oxford.  keren kan buruan ke store yang di park23 lantai 1 disini bnyk bgt diskon nya .  #hushpuppies https://t.co/fpbrdnwo41,Park23Bali
189,#rt @generasimilenia: diskon dan bonus goda pembeli smartphone di indocomtech 2018 https://t.co/syq18qsdew,infoinfokeren
190,#jalanjalangratis #ngilanginstres #ngilanginstres tiket pesawat murah diskon klik https://t.co/xaalcmxf2u,TiketPesawatPro
191,"@husen_jafar @na_dirs ilmu dan diskon fungsinya beda bib.   tanya ma emak2 klo gak percaya, pilih diskon opo ilmu?",_Sai_ful
192,@syikapn tltsn lagi diskon ya de? masi banyak ga model flatshoesnya?,pristiaudiaa
193,diskon 40% dari harga normal,IkigawaLee
194,"@_sai_ful @na_dirs aku sudah ngasih ilmu, masa ngasih diskon jg? ",Husen_Jafar
195,"kemarin sebelum ke maiyah, sempet nonton ini juga, dapat diskon lewat gotix. seneng akutu. https://t.co/evnphubo1q",ShadaHanin
196,cukup dengan membawa minimal 2 orang pendamping kamu bisa merasakan promo brithday suprise loh! untuk pendamping harga weekday 60.000 &amp; weekend 87.500 (harga sudah di diskon 50%). syarat dan ketentuan berlaku. https://t.co/a15ogx1jkk,ancoltmnimpian
197,@zefanyaruth @ohmybeautybank legging airism enak banget yatuhaann beli pas lagi diskon di uniqlo pula bahagia,deenoora
198,2 bioglass 4jt dapet diskon 300rb dapet lagi gratis kalung aura.. mau?,sellyriantica
199,@womanfeeds wahh yg bener diskon?,fitriindaahp
200,masuk bulan november banyak email dan sms ngasih promo dan diskon. nyuruh belanja banget ,thirteeniaa
201,"jangan lewatkan kesempatan mendapatkan informasi seputar produk di stan cobra dental selama foril xii, 2018, balai kartini, jakarta. promo, diskon, serta bazaar up to 80% off berlangsung di stan sampai 3... https://t.co/ojmb5zwohr",CobraDental
202,"jangan lewatkan kesempatan mendapatkan informasi seputar produk di stan cobra dental selama foril xii, 2018, balai kartini, jakarta. promo, diskon, serta bazaar up to 80% off berlangsung https://t.co/iprrhopdyn",CobraDental
203,masih diskon! cuma sampe besok aja nihh https://t.co/sgmmptdhyz,bellsoidd
204,railink promo diskon 50% pakai epay bri* | 31 desember 2018 https://t.co/h8rwr8pumw,katalogpromosi
205,"guys bantu retweet ya.  ot: dijual dengan harga diskon 50% satu set tempat tidur double bed anak-anak, dari rp 16 juta menjadi rp 8 juta saja.   100% hasil penjualan akan disumbangkan untuk korban bencana gempa lombok/palu.   hubungi: 081212894455 (nia - ayo dongeng indonesia). https://t.co/k8fdzcbwdm",rossonerifreak
206,diskon jum'at berkah besok !! stay tune yaaa selengkapnyaa.  https://t.co/azmo2ncmoh https://t.co/xrhlapfzkv,maghfirahbooks
207,"yang langanan beli ayamnya pas lagi diskon aja, doyan komplain sampe2 suka seenaknya masuk kantor buat ketemu sama yang ngurus kantor https://t.co/g2ftcywq06",jisaxy
208,"peninggi badan #murah , harga grosir, invit 29a2d527 sms 085642236122 #jember #madiun #ngawi #diskon #indonesia  ##infojatim #retweet",PeninggiGrosir
209,"jasa marga kok gak kasi kompensasi ke pengguna jalan tolnya yah. seharusnya kalau macet parah di jalan tol ada kompensasi kayak diskon gitulah hahaha karena ada perbaikan jalan atau penambahan jalan. kan masuk tol berbayar, berharap jalan kendaraanya bebas hambatan.",eddy_jumadi
210,open pre order  nanti kita cerita tentang hari ini  #nkcthi  diskon 20% harga normal rp 125.000  harga khusus yang pesan rp 100.000    dp minimal 10 ribu   cara ikut pre order nkcthi https://t.co/tap7lrlqkk,togamasparagon
211,"buku ""biografi empat imam mazhab"". setelah diskon hanya rp 124.000 yuk pesan dengan klik: https://t.co/pouioeiomt https://t.co/6r40re3pjb",surgabuku
212,"kalau ketiak berkeringat dan mengeluarkan aroma tak sedap pasti bikin kita gak nyaman, ya kaan...  cegah dengan activell &amp; miss giordani gold deodorant roll on dari oriflame, yang akan membuat kita nyaman beraktivitas.  sssttt lagi diskon 30% - 50% lhooo ",MLMcantik
213,katalog tiptop promo jsm akhir pekan weekend 2 - 4 november 2018 | lihat info selengkapnya di https://t.co/dx0bqoso91 https://t.co/dx0bqoso91,harga_promo
214,lemah dengan diskon 25% ,aniesa66
215,"kamu lagi cari jaket, tas atau sneakers? anyway, siapin saldo tcash yang banyak karena deretan local clothing brand ini bakal ada di #simpatikickfestxii #bandung tanggal 2-4 november 2018! yup, belanja #paketcash bisa dapat diskon dan cashback hingga 20% lho! https://t.co/gdq5ehtrcn",simPATI
216,ohlins tawarkan diskon khusus untuk motor matik di imos 2018 https://t.co/3usc1nanta follow @gootodotcom,tempodotco
217,@ellmaanm hooh. siap siap borong buku wkwkwkwk diskon besar besaran.,leeayoghurt
218,"blibli produk otomotif pilihan, diskon ekstra 10% https://t.co/5jeff9hfxp https://t.co/5jeff9hfxp  #kupon #voucherdiskon #kuponbelanja #promo #sale #olshop",kuponku2
219,@___klikmaya tadi pagi uts terakhir terus abis itu balik ke asrama nyuci baju terus ga sengaja buka shopee liat makeover diskon jadinya tertarik dan nonton youtube nyari shade yang bagus sampe sekarang,akunleyeh
220,"@bukabantuan wkwkwk mimin @bukabantuan @bukalapak tenang aja saya paham, dapat diskon cashback 99% tuh rasanya kaya main game mode gatcha jaman sekarang, disuruh mimpi disiang bolong ",n_rukyat
221,setelah 2 bulan diomelin melulu sama mamak cina gara2 bayar listrik gak bilang dia.. akhirnya bulan ini bayar listrik bilang dan lumayan dapet diskon 50k.. mantap emang temennya sama mamak cina.,nopiiipurnama
222,@leeayoghurt yang ditunggu akhir tahun cuma harbolnas gramedia. awas aja kalo ga ngadain diskon 50% lagi,ellmaanm
223, branch action november   diskon 50% ke atas di 14 cabang oriflame indonesia  teman-teman yang mau silahkan langsung wa upa yah https://t.co/zjwronvcmn ,puspa_adi
224,@gitaptm dapatkan diskon hingga 25 % dengan bank partner anda. info lengkap silakan cek tautan berikut https://t.co/v3lbcfejoe. - ali,IndonesiaGaruda
225,"promo besar peninggi badan tiens, order yuk, invit 29a2d527 sms 085642236122. #tiens #murah #promo #diskon #sragen #s ##infojatim #retweet",PeninggiGrosir
226,"@jypnkids harganya 19900 trs diskon 17,900",vougetifanny
227,@missadelaine kok jadi horror ya buk haha hihi gitu. :(  akh lyke deh kalo begini. diskon 90% ya buk?,MissRegan_
228,@vougetifanny harga ga diskon berapa? wkwkwk,jypnkids
229,"@mrjace_ kembali kasih, misteo!   sudah besar berarti bisa kasih saya diskon di tokonya dong, ya? /gagitu",MissRegan_
230,@wakawakae_e emg sihhh :' tpi pas liat harga diskon bisa setengahnya tuh nyesek ampe ubun2 kecil :(,hyukdyn
231,#rt @generasimilenia: diskon dan bonus goda pembeli smartphone di indocomtech 2018 https://t.co/k4kjq2wzlp,infoinfokeren
232,@hyukdyn harga aslinua kan emang segituuu... w kan kaum diskonan jd baru beli pas lg diskon ,wakawakae_e
233,"@softestserve wkwkwkwkwk, uwu kasih diskon ya kasih diskon",meaniemars
234,@sprinqqday mau deh tp diskon yha 99.9% gimana,sleepingnochu
235,"lagi nyari konveksi buat bikin kaos/ jaket/ sweater/ poloshirt/ dll? bikin aja di @same_clothing! lagi promo lho . baju kelas! diskon 50% + gratis desain, min order 18pcs  . desain https://t.co/dd9ygab9lg",same_clothing
236,"sangkin sering kena masalah, mau buat kartu member aja biar dapat diskon 10%",Teofilushia_
237,suka banget sma semua varian deodorant activelle  bulan ini diskon 50%   mau borongs dulu aaah  mau juga???  yuk di order,Widapariana
238,"ada yg lg nyari album bap? aku liat di shopee ada yg jual diskon, gak jd murah si tp standar ky yg lain2 tp lumayan drpd nyari2 lg wkwk",jdhjekcjh
239,"halo, sahabat kai! kami nantikan kehadiranmu di kai expo 2018 yang akan diselenggarakan pada 3-4 november 2018 di indonesia convention center (ice) bsd city. dapatkan diskon tiket ka sampai 73% hanya di #kaiexpo2018! ada promo menarik pula lho seperti: https://t.co/dxobcmqjek",DyandraPromo
240,@dyooorami mawlah gewla!!!   eh anu guardian sheetmasknya diskon loh guys nambah seceng dapat duwa,kseyj
241,"@biyuuuu wahahahaha nggak juga sih, cuma suka aja ngeliat liat diskon di superindo",Bimodwia
242,diskon dan bonus goda pembeli smartphone di indocomtech 2018 https://t.co/fmputjbjek https://t.co/fhjq5vs43w,senaachari
243,happyfresh promo diskon 20% untuk customer baru! https://t.co/n49ycl6zca,katalogpromosi
244,"@tyaamilia iyaa banyak diskon emmm kalo engga buy 1 get 1 wkwk, aih gamauuu dira aja yg di jeketi gue bedas kirim dm alamat lo aja beh besok gue go-send",dienafxo
245,"berbagai diskon dan program menarik menunggumu! salah satunya di booth msi  yuk datang dan kunjungi pameran it terbesar di indonesia : indocomtech, 31 oktober  4 november 2018 di jakarta convention center. @indocomtechnet  #indocomtech #indocomtech2018 #jccsenayan #jakarta https://t.co/95bl9b5sra",IDGS_Community
246,"klo mau bayar pake online payment buat dapet diskon, pastikan saldonya cukup ya gaes, supaya ga bikin antrian panjaaaaaaannngggg",Ishfihana
247,@raposhet etdah  cem belanja baju pake diskon segala,piokachuu
248,"rnb raisha set (stelan rok n blus)  ukuran: allsize tercantum di gambar, no accessories bahan: tercantum di gambar  harga ecer: 175rb/pcs  beli banyak dapat diskon  reseller/dropship https://t.co/aqq2nco4fn",ria_indra
249,gue beli 550k skrg diskon jadi 270k  https://t.co/gktqfqb1yo,okkayspeaches
250,@pembimbingutama liat diskon olshop walaupun gak bisa beli.,antikoir
251,dapatkan diskon 30 % dari kimochi me di lazada ketika kami pakai voucher promo ! kumpulkan sekarang voucher nya dan siap siap diskon menantimu di campaign 11:11 !! buruan kimochi lovers ^^ https://t.co/vo0jqaob5w  #voucherlazada #promo #diskongede #diskon #bajumalam #juallingerie,kimochime_sexy
252,katalog superindo terbaru periode 01-07 november 2018 sudah bisa dilihat disini https://t.co/v2fgjfqvtu,katalogpromosi
253,165 wedding exhibition bakal banjir diskon dan hadiah https://t.co/w6jgpmrfqv,bcberita
254,@gdjinah91 aku dapet diskon nga?,GDLSY00
255,menemukan diskon 70% di cp pas lagi butuh adalah sesuatu,Bintangprdana
256,@qiminjou ada diskon kaga buat cogan?,nctjaexh
257,"pas belanja minta diskon. tawarin jadi member, ga mau. lah member kan dapat diskon 24 jam setiap hari. aneh! cuma modal 9.900 lho.",ning13starry
258,"tidak pernah bisa menahan godaan tiap kali melihat tanda berbunyi promo, diskon, atau cashback buat makanan dan minuman. iman (dan perut) terlalu lemah. ",TarizSolis
259,@rohmahkr_07 @xlaxiata_tbk apalagi bnyk diskon gini ya mbak #jadilebihbaik,AnneLesmana
260,@dsuperboy anak kos juga yang paling tau dimana ada tempat nongkrong yang baru buka dengan harga menu yg diskon setengah harga. biar tetep elit tapi low-budget ,FerdinanRepigus
261,"dalam puisi saya suluk awang-uwung transendensi itu adalah teistik jawa-islam  karya : kuntowijoyo harga : rp35.000,- diskon : 25% hingga 15 november tebal : 44 hlmn jenis : https://t.co/n7euwqdku1",IyigBookstore
262,"sajak-sajak ini adalah serbuan dari langit  makrifat daun daun makrifat karya : kuntowijoyo harga : rp50.000,- diskon : 25% hingga 15 november  tebal : 67 hlmn jenis : https://t.co/ooolxllhqt",IyigBookstore
263,"toko online kesukaan lagi diskon besar - besaran nih besok. harus cepat - cepat check out barang sebelum kehabisan nanti. kalau aku sih tenang, jaringan @xlaxiata_tbk membuat pengalaman berbelanja online #jadilebihbaik . sekarang tinggal pasang alarm biar ingat. ",VinaEska
264,@ict_heejin00 diskon yah?,ICT_XDJ99
265,"pengen belanja produk-produk kecantikan dengan lebih hemat? nikmati promo spesial dari sogo department store bagi nasabah #mandiridebit atau #mandiricard serta tambahan diskon hingga 50% dengan tukar #fiestapoin, lho! https://t.co/29v3dv76cf #mandiripromo https://t.co/sl4uen1fot",mandirifiesta
266,promo nov 2018 : diskon 20% untuk face &amp; body slimming menggunakan kombinasi  mesin dan suntik meso. berlaku selama bulan november 2018 di beauderm moi kelapa gading dan bellezza permata hijau. reservasi: wa : 0811 172 1986. tlp. 0811 884 1986 / 021 2918 1086 / 021 2452 1986. https://t.co/yxupc0htdm,beauderm_clinic
267,dapatkan promo spesial diskon 10% bagi nasabah @bankmandiri setiap pembelian tiket di website atau aplikasi @tiket menggunakan #mandiridebit atau #mandiricard  more info https://t.co/tcp2auyxpr  #mandiripromo #borobudursymphony #mariahcareyindonesia #borobudursymphony2018 https://t.co/czopubbixx,BorobudurSymph
268,"@rlthingy kemarin udah terlanjur checkout shopee karna barang yg di incer udah diskon gede, eh pas mau bayar buka dompet baru inget kalo uang udah ludes buat jajanin adek2ku huhuhu ",menjadijodohmu
269,"gramedia lagi ngadain diskon 25% selama bulan november untuk buku karya para sastrawan indonesia. aku langsung taawudz, inget beberapa undangan nikahan. juga inget dua buku baru beli minggu lalu belum selese dibaca. risiko mahasiswa nih, bukan lagi cah kerjo.",SupriyatunTun
270,@jisoobloer ga suka diskon aku tuh :(,AHNYUJINBLOER
271,karena kalo beneran temen tanpa diminta juga pasti ngasih diskon :))) https://t.co/j9koibyrp4,aidhinasyifa
272,@ahnyujinbloer ga ada diskon?,JISOOBLOER
273,"@nctjjeha berarti harus ganti hape jae, sana beli atau beli dari aku aja ? ga ada diskon buat jae ya",GYURLEE
274,gaesss... promo naik trans semarang bayar dengan gopay diskon 50%. berlaku mulai 1 november - 31 desember 2018  yukkk...kita kemana  #transsemarang #terusberbenah https://t.co/utu6phtgzx,Transsemarang
275,"hai, kali ini haru grup hadir di pameran sejuta buku semarang 2018.   auditorium imam barjo, universitas diponegoro tanggal, 01  07 november 2018 ada apa aja di booth haru grup? harga mulai rp. 10k dan diskon 20%, dan masih banyak diskon promo buku lainnya!  #penerbitharu https://t.co/ktubby0uph",penerbitharu
276,"beli barang yg diskon 70% biar hemat, lha koook ujung2nya ilang, entah jatuh di jalan ato diambil orang ",Chaar29
277,"ya allah mau beli makanan kucing onlen yg 1,1kg tp sayang ongkirnya jadi 2kg :( pdhl lagi diskon ihhhh",lipenstick
278,"mitsubishi t120 ss . colt diesel l300, strada triton.. diskon besar!! pemesanan hub pin:224f94c4 ,085624829 ##mitsubishi #pajero #outlander",juraganPickup
279,udah ikutan selfie diskon arasari? gampang banget lho! 1. datang ke gerai arasari terdekat 2. ambil foto selfie kamu di dalam gerai arasari 3. posting fotomu ke akun media sosial kamu tag/mention akun @arasariofficial dan juga 3 orang temanmu.  #promo #diskon #selfiediskon https://t.co/2uuodyb1ew,AraSariOfficial
280,@maman1965 mau kupon diskon kang? bisa diwarnain juga.,anggit_pange
281,@byonghariseonho aku juga pengen astaga diskon besar besaran,Diahayu_prstk
282,lazada diskon nya parah. keknya mending delete app. segera.,gisellaserena
