,0,1
155,"Hey, klik linknya dan download app RedDoorz skrg untuk mendapatkan diskon menginap berupa RedCash senilai 50.000 di semua hotel RedDoorz! https://t.co/AsP9iQLPjy",mridwantama
156,Periode Promo Klinik Kiara HealthCare 1 November - 31 Desember 2018 UNTUK MU GURU Bakti Kami Untuk Kasihmu Diskon 35% untuk pemeriksaan medis dan laboratorium khusus untuk Guru di seluruh Indonesia. https://t.co/QE3lJjyZsj,KiaraHealthCare
157,"Headphone JVC paling mini, paling ringan, dan paling ringkas. Tipe apa ya ini  #JVCSound #PROMO #Murah #Diskon #headphone #earphone #audio #audiophile #audiopro #HiRes #musik #proaudio #indonesia #Headset #Headsets #Tokopedia #OfficialStore #Resmi #musikindonesia #musikhits https://t.co/rAyKEYiETT",JVCSound
158,Lelang online dimulai dari harga 10rb hingga flash sale diskon hingga 65% hanya di booth https://t.co/69vHdYmXvC Hall A Jakarta Convention Center. #BliblionIndocomtech https://t.co/o9WNXBEUs0,bliblidotcom
159,"@bayu_joo Yang miskin beneran mah tau itu kaga gratis, udah jago ngitung diskon doang walau tetep ga kebeli juga. ",aroselina
160,Akhir akhir ini uda ga terlalu doyan belanja. Biasanya liat diskon bawaannya pengen ngemall terus :( tapi hobi nya ganti ke yang lain ahah   Buat yang tau ajah,marshaltv
161,@kaesangp Ada diskon nggak mas?,lesandra161
162,Tunggu kehadiran kami di PMPS (Pasar Malam Perayaan Sekaten) Anjungan Pemkot Yogyakarta mulai tanggal 2 November 2018. Bisa photo2 gratis dan dapet voucher diskon Taman Pule. Cuss gaes! Gass!,XTSquareOffice
163,"Hai ACEs, memasuki periode November 2018 ACE Hardware siap manjakan Anda dengan promo spektakuler Smart Ways for Living Big.   Berikut adalah 5 produk utama yang hematnya paling berasa selama periode promo kali ini: https://t.co/prV2N2jYy4 https://t.co/EJrQPgB7yE",ACEIndonesia
164,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50%  https://t.co/KvxYo7JS53",detikfood
165,"@dstynptr The ordinary  gue kepo grhr keracunan dibilang bagus semua huhu. Duh mayan itu diskon shae, gue nungguin diskon lg deh  baru beli concealer. Hemat duit beb uang sebulan ",nadiakhairani
166,"@Memey140500 Iyaa, lagi diskon",autumnrain_shop
167,"Untuk mengawali bulan November ini, cobain paket bakso tulang iga dari @basomoomoo, yuk! Bayar pakai YUKK Cash dan nikmati diskon di Baso Moo Moo sebesar 10% + reward 15% yang bisa kamu pakai di pembelian selanjutnya. #YUKKpakeYUKK #DoubleSerunya https://t.co/MUl9xJzqaC",yukk_id
168,@IffanJudo Why not? Menurut gw sih lagi diskon. FA nya kinclong kok. Ya kalo mereka berdua sih harus BOW ya bukan buy diatas baru berasa okenya,jesswjk
169,"semalem kepikiran pengen beli primer. tau tau paginya buka shopee ada diskon 60% primer maybelline yg kumau. kata mamah, yg begini aja tuh bisa disebut rejeki:') pas pengen, pas lagi murah, dan kebagian:')))",agithapepe
170,@frhaina_ hahahah tulah dia tak perasan kot 17 hb  eee untung ah centu kalau sebulan dapat diskon! bestnyeee,azirahzulkifli
171,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50% https://t.co/VZSTG6xpWp https://t.co/KhXU9esIBW",foodball33
172,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50% https://t.co/RL7CjRwVjx https://t.co/R0MjA133MA",SayaSukaMasak
173,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50% https://t.co/mguxH7zP1q https://t.co/Jwt6jmrKMW",redyvine
174,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50% https://t.co/8qZ4wS6jA4 https://t.co/NgMDxOfIVM",lezatbergizi
175,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50% https://t.co/Nfdsmjhnbb -- https://t.co/ied3e8lDUu",fbrdn
176,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50% - Detikcom (Siaran Pers) https://t.co/aDnBAbKHxn",FineCuisineSmg
177,Dapatkan tambahan diskon hingga 10% khusus bagi Pemegang @KartuKreditBCA dan Debit BCA di Home &amp; Fashion Bazaar Perennials Bandung hingga 4 Nov 2018. Fasilitas Cicilan BCA 0% hingga 12 bulan khusus untuk transaksi dengan Kartu Kredit BCA. #BCALifestyle https://t.co/PDsRGtfn8l,KartuKreditBCA
178,@tchallabae Diskon kahh???,ZKDLIN88kai
179,"Cardholders, sudah waktunya mengganti springbed? Jangan lupa datang ke DAP Fair di Senayan City yah. Cardholders bisa menikmati diskon hingga 70% + 10%* + cashback 500 ribu dengan #mandiricard loh https://t.co/h8IYOGjvcB https://t.co/kjKRSHkYIh",mandiricard
180,Harga gledek 1 hari lagi! Nikmati diskon tiket pesawat hingga 50% tanpa kode promo. Samber tiketmu sekarang hanya di aplikasi https://t.co/AT2gGfP6wA https://t.co/TXzuqBc6iX #tiketkemanapun https://t.co/v9B8JrJjyR,tiket
181,Dibuka prapesan!  Mencari Bali yang Berubah karya : I Ngurah Suryawan harga : Rp70.000 diskon : 25% hingga 15 November tebal : 276 hlmn jenis : Etnografi Whatsapp : 0813-1632-0671 https://t.co/oDoYYq9GnO,basabasi_store
182,@vindayp diskon akhir tahun dong,sighatullah
183,Cobaan apa ini pilih yg (SEDANG DISKON 50 PERSEN apa beli yg 'itu' ntar tgl 11 *menangos* Plis semoga cukup dah kl perlu ada sisa,boo_tato
184,"@izonechoiyena Ngga kok, cuma lagi diskon aja.",ddeulguom
185,@womanfeeds Shinzui.. sering diskon di alfa indo wkwk,migumiguya
186,"Kampanye 11.11 ini akan berlangsung 10 hari mulai hari ini, Kamis (1/10/2018) hingga 11 November mendatang. https://t.co/VKVRRb9GQ3",kompascom
187,"STARBUCKS Promo Diskon 50% untuk pembelian minuman Holiday Special*, menggunakan Starbucks Tumbler / Mug dan Kartu Kredit BCA | Lihat dulu yuk syarat dan ketentuan lengkapnya disini https://t.co/P3daX4eKa4",katalogpromosi
188,#Repost hushpuppiesid          Calm your day with the blue Chow Chow Oxford.  Keren kan buruan ke store yang di Park23 lantai 1 disini bnyk bgt diskon nya .  #hushpuppies https://t.co/FpBrDNwO41,Park23Bali
189,#RT @GenerasiMilenia: Diskon dan Bonus Goda Pembeli Smartphone di Indocomtech 2018 https://t.co/SYQ18qsdEw,infoinfokeren
190,#jalanjalangratis #ngilanginstres #ngilanginstres tiket pesawat murah diskon KLIK https://t.co/xaAlCMxF2U,TiketPesawatPro
191,"@Husen_Jafar @na_dirs Ilmu dan diskon fungsinya beda bib.   Tanya ma emak2 klo gak percaya, pilih diskon opo ilmu?",_Sai_ful
192,@syikapn Tltsn lagi diskon ya de? Masi banyak ga model flatshoesnya?,pristiaudiaa
193,Diskon 40% dari harga normal,IkigawaLee
194,"@_Sai_ful @na_dirs Aku sudah ngasih ilmu, masa ngasih diskon jg? ",Husen_Jafar
195,"Kemarin sebelum ke maiyah, sempet nonton ini juga, dapat diskon lewat gotix. Seneng akutu. https://t.co/eVnPHuBO1q",ShadaHanin
196,Cukup dengan membawa MINIMAL 2 Orang pendamping kamu bisa merasakan Promo BRITHDAY SUPRISE loh! Untuk pendamping harga Weekday 60.000 &amp; Weekend 87.500 (HARGA SUDAH DI DISKON 50%). Syarat dan ketentuan berlaku. https://t.co/A15ogX1jKk,ancoltmnimpian
197,@zefanyaruth @ohmybeautybank Legging Airism enak banget yatuhaann beli pas lagi diskon di uniqlo pula bahagia,deenoora
198,2 Bioglass 4jt Dapet diskon 300rb Dapet lagi Gratis Kalung Aura.. Mau?,sellyriantica
199,@womanfeeds wahh yg bener diskon?,fitriindaahp
200,masuk bulan november banyak email dan sms ngasih promo dan diskon. nyuruh belanja banget ,thirteeniaa
201,"Jangan lewatkan kesempatan mendapatkan informasi seputar produk di stan Cobra Dental selama Foril XII, 2018, Balai Kartini, Jakarta. Promo, diskon, serta bazaar up to 80% off berlangsung di stan sampai 3... https://t.co/OJmb5zWOhR",CobraDental
202,"Jangan lewatkan kesempatan mendapatkan informasi seputar produk di stan Cobra Dental selama Foril XII, 2018, Balai Kartini, Jakarta. Promo, diskon, serta bazaar up to 80% off berlangsung https://t.co/iprrhOpDYN",CobraDental
203,MASIH DISKON! CUMA SAMPE BESOK AJA NIHH https://t.co/SgmmPTdHYz,bellsoidd
204,RAILINK Promo Diskon 50% Pakai ePay BRI* | 31 Desember 2018 https://t.co/h8RwR8PUmw,katalogpromosi
205,"guys bantu retweet ya.  OT: dijual dengan harga DISKON 50% satu set tempat tidur double bed anak-anak, dari Rp 16 juta menjadi Rp 8 juta saja.   100% hasil penjualan akan DISUMBANGKAN UNTUK KORBAN BENCANA GEMPA LOMBOK/PALU.   hubungi: 081212894455 (Nia - Ayo Dongeng Indonesia). https://t.co/k8FdzCbWDM",rossonerifreak
206,DISKON JUM'AT BERKAH BESOK !! STAY TUNE YAAA SELENGKAPNYAA.  https://t.co/AZMO2nCmoH https://t.co/xRhlApFzkv,maghfirahbooks
207,"Yang langanan beli ayamnya pas lagi diskon aja, doyan komplain sampe2 suka seenaknya masuk kantor buat ketemu sama yang ngurus kantor https://t.co/G2FTCYWq06",jisaxy
208,"PENINGGI BADAN #MURAH , harga grosir, INVIT 29A2D527 SMS 085642236122 #JEMBER #Madiun #ngawi #diskon #INDONESIA  ##InfoJatim #Retweet",PeninggiGrosir
209,"Jasa Marga kok gak kasi kompensasi ke pengguna jalan tolnya yah. Seharusnya kalau macet parah di jalan tol ada kompensasi kayak diskon gitulah hahaha karena ada perbaikan jalan atau penambahan jalan. Kan masuk tol berbayar, berharap jalan kendaraanya bebas hambatan.",eddy_jumadi
210,Open Pre Order  Nanti Kita Cerita Tentang Hari Ini  #NKCTHI  Diskon 20% Harga normal Rp 125.000  Harga khusus yang pesan Rp 100.000    DP minimal 10 ribu   Cara ikut Pre Order NKCTHI https://t.co/tAp7lrLQkK,togamasparagon
211,"Buku ""Biografi Empat Imam Mazhab"". Setelah diskon hanya Rp 124.000 Yuk Pesan dengan klik: https://t.co/PoUioEiomT https://t.co/6R40rE3pJB",surgabuku
212,"Kalau ketiak berkeringat dan mengeluarkan aroma tak sedap pasti bikin kita gak nyaman, ya kaan...  Cegah dengan Activell &amp; Miss Giordani Gold deodorant roll on dari Oriflame, yang akan membuat kita nyaman beraktivitas.  Sssttt lagi diskon 30% - 50% lhooo ",MLMcantik
213,Katalog TIPTOP Promo JSM Akhir Pekan Weekend 2 - 4 November 2018 | Lihat info selengkapnya di https://t.co/Dx0bQoSO91 https://t.co/Dx0bQoSO91,harga_promo
214,lemah dengan diskon 25% ,aniesa66
215,"Kamu lagi cari jaket, tas atau sneakers? Anyway, siapin saldo TCASH yang banyak karena deretan local clothing brand ini bakal ada di #simPATIKickfestXII #Bandung tanggal 2-4 November 2018! Yup, belanja #PakeTCASH bisa dapat diskon dan cashback hingga 20% lho! https://t.co/GDQ5EhtRcn",simPATI
216,Ohlins Tawarkan Diskon Khusus untuk Motor Matik di IMOS 2018 https://t.co/3USc1naNta Follow @gootodotcom,tempodotco
217,@ellmaanm hooh. siap siap borong buku wkwkwkwk diskon besar besaran.,leeayoghurt
218,"Blibli Produk Otomotif Pilihan, Diskon Ekstra 10% https://t.co/5jefF9hFxp https://t.co/5jefF9hFxp  #kupon #voucherdiskon #kuponbelanja #promo #sale #olshop",kuponku2
219,@___klikmaya tadi pagi uts terakhir terus abis itu balik ke asrama nyuci baju terus ga sengaja buka shopee liat makeover diskon jadinya tertarik dan nonton youtube nyari shade yang bagus sampe sekarang,akunleyeh
220,"@BukaBantuan wkwkwk mimin @BukaBantuan @bukalapak Tenang aja saya paham, dapat diskon Cashback 99% tuh rasanya kaya main game mode gatcha jaman sekarang, disuruh mimpi disiang bolong ",n_rukyat
221,Setelah 2 bulan diomelin melulu sama mamak Cina gara2 bayar listrik gak bilang Dia.. akhirnya bulan ini bayar listrik bilang dan lumayan dapet diskon 50k.. mantap emang temennya sama mamak Cina.,nopiiipurnama
222,@leeayoghurt Yang ditunggu akhir tahun cuma harbolnas Gramedia. Awas aja kalo ga ngadain diskon 50% lagi,ellmaanm
223, BRANCH ACTION NOVEMBER   Diskon 50% ke atas di 14 cabang Oriflame Indonesia  Teman-teman yang mau silahkan langsung wa upa yah https://t.co/ZJWrONvcmn ,puspa_adi
224,@gitaptm Dapatkan diskon hingga 25 % dengan bank partner Anda. Info lengkap silakan cek tautan berikut https://t.co/V3lbcfEjoe. - Ali,IndonesiaGaruda
225,"PROMO BESAR PENINGGI BADAN TIENS, order yuk, invit 29A2D527 SMS 085642236122. #Tiens #Murah #promo #diskon #sragen #s ##InfoJatim #Retweet",PeninggiGrosir
226,"@jypnkids Harganya 19900 trs diskon 17,900",vougetifanny
227,@MissAdelaine Kok jadi horror ya buk haha hihi gitu. :(  Akh lyke deh kalo begini. Diskon 90% ya buk?,MissRegan_
228,@vougetifanny Harga ga diskon berapa? Wkwkwk,jypnkids
229,"@MrJace_ Kembali kasih, Misteo!   Sudah besar berarti bisa kasih saya diskon di tokonya dong, ya? /gagitu",MissRegan_
230,@wakawakae_e Emg sihhh :' tpi pas liat harga diskon bisa setengahnya tuh nyesek ampe ubun2 kecil :(,hyukdyn
231,#RT @GenerasiMilenia: Diskon dan Bonus Goda Pembeli Smartphone di Indocomtech 2018 https://t.co/K4KJQ2wZLp,infoinfokeren
232,@hyukdyn Harga aslinua kan emang segituuu... W kan kaum diskonan jd baru beli pas lg diskon ,wakawakae_e
233,"@softestserve wkwkwkwkwk, uwu kasih diskon ya kasih diskon",meaniemars
234,@sprinqqday mau deh tp diskon yha 99.9% gimana,sleepingnochu
235,"lagi nyari konveksi buat bikin kaos/ jaket/ sweater/ poloshirt/ dll? bikin aja di @same_clothing! Lagi promo lho . BAJU KELAS! DISKON 50% + GRATIS DESAIN, min order 18pcs  . Desain https://t.co/DD9YgAB9lG",same_clothing
236,"Sangkin sering kena masalah, mau buat kartu member aja biar dapat diskon 10%",Teofilushia_
237,Suka banget sma semua varian deodorant activelle  Bulan ini diskon 50%   Mau borongs dulu aaah  Mau juga???  Yuk di order,Widapariana
238,"ada yg lg nyari album bap? aku liat di shopee ada yg jual diskon, gak jd murah si tp standar ky yg lain2 tp lumayan drpd nyari2 lg wkwk",jdhjekcjh
239,"Halo, Sahabat KAI! Kami nantikan kehadiranmu di KAI EXPO 2018 yang akan diselenggarakan pada 3-4 November 2018 di Indonesia Convention Center (ICE) BSD City. Dapatkan diskon tiket KA sampai 73% hanya di #KAIEXPO2018! Ada promo menarik pula lho seperti: https://t.co/dXOBcMqJEk",DyandraPromo
240,@dyooorami MAWLAH GEWLA!!!   EH ANU GUARDIAN SHEETMASKNYA DISKON LOH GUYS NAMBAH SECENG DAPAT DUWA,kseyj
241,"@biyuuuu Wahahahaha nggak juga sih, cuma suka aja ngeliat liat diskon di superindo",Bimodwia
242,Diskon dan Bonus Goda Pembeli Smartphone di Indocomtech 2018 https://t.co/FMpUtjbjeK https://t.co/FHJQ5VS43w,senaachari
243,Happyfresh Promo Diskon 20% untuk Customer Baru! https://t.co/n49YCL6zCa,katalogpromosi
244,"@tyaamilia iyaa banyak diskon emmm kalo engga buy 1 get 1 wkwk, aih gamauuu dira aja yg di jeketi gue bedas kirim DM alamat lo aja beh besok gue go-send",dienafxo
245,"Berbagai diskon dan program menarik menunggumu! Salah satunya di booth MSI  Yuk datang dan kunjungi Pameran IT terbesar di Indonesia : Indocomtech, 31 Oktober  4 November 2018 di Jakarta Convention Center. @Indocomtechnet  #Indocomtech #Indocomtech2018 #JCCSenayan #Jakarta https://t.co/95BL9B5SrA",IDGS_Community
246,"klo mau bayar pake online payment buat dapet diskon, pastikan saldonya cukup ya gaes, supaya ga bikin antrian panjaaaaaaannngggg",Ishfihana
247,@raposhet Etdah  cem belanja baju pake diskon segala,piokachuu
248,"RnB Raisha Set (Stelan Rok n Blus)  Ukuran: allsize tercantum di gambar, no accessories Bahan: tercantum di gambar  Harga ecer: 175rb/pcs  Beli banyak dapat diskon  Reseller/Dropship https://t.co/AQq2NCo4fN",ria_indra
249,Gue beli 550K skrg diskon jadi 270K  https://t.co/GktqFQb1YO,okkayspeaches
250,@PEMBIMBINGUTAMA liat diskon olshop walaupun gak bisa beli.,antikoir
251,Dapatkan diskon 30 % dari Kimochi Me di Lazada ketika kami pakai voucher promo ! Kumpulkan sekarang voucher nya dan siap siap diskon menantimu di campaign 11:11 !! Buruan Kimochi Lovers ^^ https://t.co/VO0JQAOb5W  #voucherlazada #promo #diskongede #diskon #bajumalam #juallingerie,kimochime_sexy
252,KATALOG SUPERINDO TERBARU periode 01-07 November 2018 sudah bisa dilihat disini https://t.co/v2fgJFQVtu,katalogpromosi
253,165 Wedding Exhibition Bakal Banjir Diskon dan Hadiah https://t.co/w6JgpMrFQv,bcberita
254,@GDJINAH91 Aku dapet diskon nga?,GDLSY00
255,Menemukan diskon 70% di CP pas lagi butuh adalah sesuatu,Bintangprdana
256,@qiminjou Ada diskon kaga buat cogan?,nctjaexh
257,"Pas belanja minta diskon. Tawarin jadi member, ga mau. Lah member kan dapat diskon 24 jam setiap hari. Aneh! Cuma modal 9.900 lho.",ning13starry
258,"Tidak pernah bisa menahan godaan tiap kali melihat tanda berbunyi promo, diskon, atau cashback buat makanan dan minuman. Iman (dan perut) terlalu lemah. ",TarizSolis
259,@rohmahkr_07 @XLAxiata_Tbk Apalagi bnyk diskon gini ya mbak #JadiLebihBaik,AnneLesmana
260,@dsuperboy Anak kos juga yang paling tau dimana ada tempat nongkrong yang baru buka dengan harga menu yg diskon setengah harga. Biar tetep elit tapi low-budget ,FerdinanRepigus
261,"dalam puisi saya Suluk Awang-Uwung transendensi itu adalah teistik Jawa-Islam  karya : Kuntowijoyo harga : Rp35.000,- diskon : 25% hingga 15 November tebal : 44 hlmn jenis : https://t.co/N7EuwQDKU1",IyigBookstore
262,"Sajak-sajak ini adalah serbuan dari langit  Makrifat Daun Daun Makrifat karya : Kuntowijoyo harga : Rp50.000,- diskon : 25% hingga 15 November  tebal : 67 hlmn jenis : https://t.co/oOoLxllhQT",IyigBookstore
263,"Toko online kesukaan lagi diskon besar - besaran nih besok. Harus cepat - cepat check out barang sebelum kehabisan nanti. Kalau aku sih tenang, jaringan @XLAxiata_Tbk membuat pengalaman berbelanja online #JadiLebihBaik . Sekarang tinggal pasang alarm biar ingat. ",VinaEska
264,@ICT_Heejin00 Diskon yah?,ICT_XDJ99
265,"Pengen belanja produk-produk kecantikan dengan lebih hemat? Nikmati promo spesial dari Sogo Department Store bagi nasabah #mandiridebit atau #mandiricard serta tambahan diskon hingga 50% dengan tukar #fiestapoin, lho! https://t.co/29V3dV76cF #mandiripromo https://t.co/sL4UeN1FOT",mandirifiesta
266,PROMO NOV 2018 : Diskon 20% untuk Face &amp; Body Slimming menggunakan kombinasi  Mesin dan Suntik Meso. Berlaku selama bulan November 2018 di Beauderm MOI Kelapa Gading dan Bellezza Permata Hijau. Reservasi: WA : 0811 172 1986. Tlp. 0811 884 1986 / 021 2918 1086 / 021 2452 1986. https://t.co/yxuPC0HTdM,beauderm_clinic
267,Dapatkan promo spesial diskon 10% bagi nasabah @bankmandiri setiap pembelian tiket di website atau aplikasi @tiket menggunakan #mandiridebit atau #mandiricard  More info https://t.co/tCp2auYxpr  #MandiriPromo #BorobudurSymphony #MariahCareyIndonesia #BorobudurSymphony2018 https://t.co/czoPUBBiXX,BorobudurSymph
268,"@rlthingy Kemarin udah terlanjur checkout shopee karna barang yg di incer udah diskon gede, eh pas mau bayar buka dompet baru inget kalo uang udah ludes buat jajanin adek2ku huhuhu ",menjadijodohmu
269,"Gramedia lagi ngadain diskon 25% selama bulan November untuk buku karya para sastrawan Indonesia. Aku langsung taawudz, inget beberapa undangan nikahan. Juga inget dua buku baru beli minggu lalu belum selese dibaca. Risiko mahasiswa nih, bukan lagi cah kerjo.",SupriyatunTun
270,@JISOOBLOER Ga suka diskon aku tuh :(,AHNYUJINBLOER
271,karena kalo beneran temen tanpa diminta juga pasti ngasih diskon :))) https://t.co/j9koiBYRp4,aidhinasyifa
272,@AHNYUJINBLOER Ga ada diskon?,JISOOBLOER
273,"@nctjjeha Berarti harus ganti hape jae, sana beli atau beli dari aku aja ? Ga ada diskon buat jae ya",GYURLEE
274,Gaesss... Promo naik Trans Semarang bayar dengan GoPay diskon 50%. Berlaku mulai 1 November - 31 Desember 2018  Yukkk...kita kemana  #Transsemarang #terusberbenah https://t.co/UTU6PhTGZx,Transsemarang
275,"Hai, kali ini Haru Grup hadir di Pameran Sejuta Buku Semarang 2018.   Auditorium Imam Barjo, Universitas Diponegoro Tanggal, 01  07 November 2018 Ada apa aja di booth Haru Grup? Harga mulai Rp. 10K dan diskon 20%, dan masih banyak diskon promo buku lainnya!  #PenerbitHaru https://t.co/kTUbby0UPh",penerbitharu
276,"Beli barang yg diskon 70% biar hemat, lha koook ujung2nya ilang, entah jatuh di jalan ato diambil orang ",Chaar29
277,"Ya allah mau beli makanan kucing onlen yg 1,1kg tp sayang ongkirnya jadi 2kg :( pdhl lagi diskon ihhhh",lipenstick
278,"Mitsubishi T120 ss . Colt diesel L300, strada triton.. Diskon besar!! pemesanan hub pin:224F94C4 ,085624829 ##mitsubishi #pajero #outlander",juraganPickup
279,Udah ikutan Selfie diskon AraSari? Gampang banget lho! 1. Datang ke gerai AraSari terdekat 2. Ambil foto selfie kamu di dalam gerai AraSari 3. Posting fotomu ke akun media sosial kamu tag/mention akun @AraSariOfficial dan juga 3 orang temanmu.  #promo #diskon #selfiediskon https://t.co/2UuoDYB1EW,AraSariOfficial
280,@maman1965 Mau kupon diskon kang? Bisa diwarnain juga.,anggit_pange
281,@byonghariseonho Aku juga pengen astaga diskon besar besaran,Diahayu_prstk
